,Town,Centroide,Percentil,D_long,D_lat
4776,Donostia/San Sebastian,POINT (-1.9834514728706387 43.31981782467128),4,-1.9834514728706387,43.31981782467128
4777,Donostia/San Sebastian,POINT (-1.9778401722893135 43.32283132700417),4,-1.9778401722893135,43.32283132700417
4778,Donostia/San Sebastian,POINT (-1.9599711038386445 43.324854672021516),3,-1.9599711038386445,43.324854672021516
4779,Donostia/San Sebastian,POINT (-1.944980097413181 43.321498878098396),1,-1.944980097413181,43.321498878098396
4780,Donostia/San Sebastian,POINT (-1.9824764111834638 43.31257029848286),1,-1.9824764111834638,43.31257029848286
4781,Donostia/San Sebastian,POINT (-1.9533930209572312 43.29345102260419),1,-1.9533930209572312,43.29345102260419
4782,Donostia/San Sebastian,POINT (-1.9541555855927555 43.29367526707256),1,-1.9541555855927555,43.29367526707256
4783,Donostia/San Sebastian,POINT (-1.948537663828265 43.3207470579335),3,-1.948537663828265,43.3207470579335
4784,Donostia/San Sebastian,POINT (-1.9336855400170387 43.32001534023306),1,-1.9336855400170387,43.32001534023306
4785,Donostia/San Sebastian,POINT (-1.9301057174427037 43.317780699624784),1,-1.9301057174427037,43.317780699624784
4786,Donostia/San Sebastian,POINT (-1.9855522532322682 43.3085457413081),1,-1.9855522532322682,43.3085457413081
4787,Donostia/San Sebastian,POINT (-1.9513879251678543 43.311788014973196),2,-1.9513879251678543,43.311788014973196
4788,Donostia/San Sebastian,POINT (-1.9693267237211325 43.319115885677384),1,-1.9693267237211325,43.319115885677384
4789,Donostia/San Sebastian,POINT (-1.9834898130030316 43.32441051054515),3,-1.9834898130030316,43.32441051054515
4790,Donostia/San Sebastian,POINT (-2.014667297841597 43.30323294327926),4,-2.014667297841597,43.30323294327926
4791,Donostia/San Sebastian,POINT (-2.00537483404667 43.30126800777994),2,-2.00537483404667,43.30126800777994
4792,Donostia/San Sebastian,POINT (-1.957128248244108 43.31998338470716),2,-1.957128248244108,43.31998338470716
4793,Donostia/San Sebastian,POINT (-1.9329866691998165 43.31607528923359),1,-1.9329866691998165,43.31607528923359
4794,Donostia/San Sebastian,POINT (-1.9852361278574338 43.31589918482634),4,-1.9852361278574338,43.31589918482634
4795,Donostia/San Sebastian,POINT (-1.9919132647182405 43.29390101956589),4,-1.9919132647182405,43.29390101956589
4796,Donostia/San Sebastian,POINT (-1.9824798444118017 43.32457174037286),4,-1.9824798444118017,43.32457174037286
4797,Donostia/San Sebastian,POINT (-1.9442254360294307 43.31981467571741),1,-1.9442254360294307,43.31981467571741
4798,Donostia/San Sebastian,POINT (-1.9672438268458081 43.32671789986354),3,-1.9672438268458081,43.32671789986354
4799,Donostia/San Sebastian,POINT (-1.9833152215506213 43.317320400042014),4,-1.9833152215506213,43.317320400042014
4800,Donostia/San Sebastian,POINT (-1.9524163164710364 43.319103051837416),1,-1.9524163164710364,43.319103051837416
4801,Donostia/San Sebastian,POINT (-1.9664641696681038 43.30924545617979),1,-1.9664641696681038,43.30924545617979
4802,Donostia/San Sebastian,POINT (-1.995587448276958 43.29764407238877),3,-1.995587448276958,43.29764407238877
4803,Donostia/San Sebastian,POINT (-1.9569318992102638 43.31203694094692),2,-1.9569318992102638,43.31203694094692
4804,Donostia/San Sebastian,POINT (-1.9463669722331227 43.32116456381071),3,-1.9463669722331227,43.32116456381071
4805,Donostia/San Sebastian,POINT (-1.9415486746270187 43.323118390353876),1,-1.9415486746270187,43.323118390353876
4806,Donostia/San Sebastian,POINT (-1.9694703888369247 43.32740702926013),3,-1.9694703888369247,43.32740702926013
4807,Donostia/San Sebastian,POINT (-1.9781953118052777 43.302759314533496),2,-1.9781953118052777,43.302759314533496
4808,Donostia/San Sebastian,POINT (-1.974618831602279 43.32234277463901),3,-1.974618831602279,43.32234277463901
4809,Donostia/San Sebastian,POINT (-1.982520500805046 43.31617422344708),4,-1.982520500805046,43.31617422344708
4810,Donostia/San Sebastian,POINT (-1.9374197187846907 43.31721671205721),1,-1.9374197187846907,43.31721671205721
4811,Donostia/San Sebastian,POINT (-1.9717488366033562 43.318733255838),2,-1.9717488366033562,43.318733255838
4812,Donostia/San Sebastian,POINT (-1.9621528549601939 43.32516909480726),3,-1.9621528549601939,43.32516909480726
4813,Donostia/San Sebastian,POINT (-1.972047721580692 43.32251308153233),3,-1.972047721580692,43.32251308153233
4814,Donostia/San Sebastian,POINT (-1.9601021662108957 43.32386978832527),3,-1.9601021662108957,43.32386978832527
4815,Donostia/San Sebastian,POINT (-2.032125334519379 43.267904469757895),4,-2.032125334519379,43.267904469757895
4816,Donostia/San Sebastian,POINT (-1.9856015175844817 43.32332203562877),3,-1.9856015175844817,43.32332203562877
4817,Donostia/San Sebastian,POINT (-1.9697403326876424 43.32137993302214),2,-1.9697403326876424,43.32137993302214
4818,Donostia/San Sebastian,POINT (-1.9822340362152746 43.322291114742285),4,-1.9822340362152746,43.322291114742285
4819,Donostia/San Sebastian,POINT (-1.9850881047785416 43.32448804865183),3,-1.9850881047785416,43.32448804865183
4820,Donostia/San Sebastian,POINT (-1.9738641515560207 43.305986583380175),3,-1.9738641515560207,43.305986583380175
4821,Donostia/San Sebastian,POINT (-1.9856962725904845 43.32310945038337),3,-1.9856962725904845,43.32310945038337
4822,Donostia/San Sebastian,POINT (-1.9459179729278935 43.323719706972845),1,-1.9459179729278935,43.323719706972845
4823,Donostia/San Sebastian,POINT (-1.9776466593317106 43.3049404414534),2,-1.9776466593317106,43.3049404414534
4824,Donostia/San Sebastian,POINT (-1.9823407960057824 43.32179176836541),4,-1.9823407960057824,43.32179176836541
4825,Donostia/San Sebastian,POINT (-1.9818508258137395 43.32034692675368),4,-1.9818508258137395,43.32034692675368
4826,Donostia/San Sebastian,POINT (-1.982660308038089 43.32016936577685),4,-1.982660308038089,43.32016936577685
4827,Donostia/San Sebastian,POINT (-1.9510496610877497 43.321008154616976),3,-1.9510496610877497,43.321008154616976
4828,Donostia/San Sebastian,POINT (-1.929371818329458 43.316912850667435),1,-1.929371818329458,43.316912850667435
4829,Donostia/San Sebastian,POINT (-1.9649846444637389 43.32478003883604),3,-1.9649846444637389,43.32478003883604
4830,Donostia/San Sebastian,POINT (-1.9522781336913917 43.32341194015421),3,-1.9522781336913917,43.32341194015421
4831,Donostia/San Sebastian,POINT (-1.9417968667968337 43.32144562515104),2,-1.9417968667968337,43.32144562515104
4832,Donostia/San Sebastian,POINT (-1.9668688601776814 43.31812132566183),1,-1.9668688601776814,43.31812132566183
4833,Donostia/San Sebastian,POINT (-1.9308305729615403 43.318189061250514),1,-1.9308305729615403,43.318189061250514
4834,Donostia/San Sebastian,POINT (-2.006713160979032 43.31985044702353),4,-2.006713160979032,43.31985044702353
4835,Donostia/San Sebastian,POINT (-2.0149853653886995 43.3051043308974),4,-2.0149853653886995,43.3051043308974
4836,Donostia/San Sebastian,POINT (-1.9843171511714872 43.32351209002331),2,-1.9843171511714872,43.32351209002331
4837,Donostia/San Sebastian,POINT (-2.0263401935827856 43.31505155265217),2,-2.0263401935827856,43.31505155265217
4838,Donostia/San Sebastian,POINT (-1.9926865317107056 43.3043303886425),4,-1.9926865317107056,43.3043303886425
4839,Donostia/San Sebastian,POINT (-1.9467376966205592 43.32346976862585),1,-1.9467376966205592,43.32346976862585
4840,Donostia/San Sebastian,POINT (-1.9810924960633705 43.31762193738485),4,-1.9810924960633705,43.31762193738485
4841,Donostia/San Sebastian,POINT (-2.003951001003412 43.3135486543432),4,-2.003951001003412,43.3135486543432
4842,Donostia/San Sebastian,POINT (-2.0012772897412003 43.310047906161294),3,-2.0012772897412003,43.310047906161294
4843,Donostia/San Sebastian,POINT (-2.0040186867251895 43.30015489102583),2,-2.0040186867251895,43.30015489102583
4844,Donostia/San Sebastian,POINT (-1.9821688012151817 43.31824988888105),4,-1.9821688012151817,43.31824988888105
4845,Donostia/San Sebastian,POINT (-2.0007815255673544 43.31389124295313),4,-2.0007815255673544,43.31389124295313
4846,Donostia/San Sebastian,POINT (-1.986830154999566 43.324530725726156),2,-1.986830154999566,43.324530725726156
4847,Donostia/San Sebastian,POINT (-2.0087975003710334 43.30820265006311),4,-2.0087975003710334,43.30820265006311
4848,Donostia/San Sebastian,POINT (-1.971651371511871 43.29578943925279),4,-1.971651371511871,43.29578943925279
4849,Donostia/San Sebastian,POINT (-1.9810315971200692 43.30553116048135),3,-1.9810315971200692,43.30553116048135
4850,Donostia/San Sebastian,POINT (-1.9342691441520796 43.31442164440786),1,-1.9342691441520796,43.31442164440786
4851,Donostia/San Sebastian,POINT (-2.033615100613547 43.27076935239333),4,-2.033615100613547,43.27076935239333
4852,Donostia/San Sebastian,POINT (-1.9669010480103823 43.30591854037826),2,-1.9669010480103823,43.30591854037826
4853,Donostia/San Sebastian,POINT (-1.9722913315468378 43.32061542909104),2,-1.9722913315468378,43.32061542909104
4854,Donostia/San Sebastian,POINT (-1.985279713778013 43.323186708742355),2,-1.985279713778013,43.323186708742355
4855,Donostia/San Sebastian,POINT (-1.9766743817606225 43.322539949550595),3,-1.9766743817606225,43.322539949550595
4856,Donostia/San Sebastian,POINT (-1.9373380840087606 43.32350538842229),1,-1.9373380840087606,43.32350538842229
4857,Donostia/San Sebastian,POINT (-1.9825588738356517 43.31625854707035),4,-1.9825588738356517,43.31625854707035
4858,Donostia/San Sebastian,POINT (-1.9836096566878907 43.32400766667624),2,-1.9836096566878907,43.32400766667624
4859,Donostia/San Sebastian,POINT (-2.0047357635901193 43.308541772934674),2,-2.0047357635901193,43.308541772934674
4860,Donostia/San Sebastian,POINT (-1.9331094192160483 43.31538714453704),1,-1.9331094192160483,43.31538714453704
4861,Donostia/San Sebastian,POINT (-1.9861392153266655 43.32377221278703),2,-1.9861392153266655,43.32377221278703
4862,Donostia/San Sebastian,POINT (-1.9725212271581298 43.318066555041256),2,-1.9725212271581298,43.318066555041256
4863,Donostia/San Sebastian,POINT (-2.0007561896885098 43.311180475999116),3,-2.0007561896885098,43.311180475999116
4864,Donostia/San Sebastian,POINT (-1.9800658078170226 43.31918465902402),4,-1.9800658078170226,43.31918465902402
4865,Donostia/San Sebastian,POINT (-1.9748933205283739 43.324314644036804),4,-1.9748933205283739,43.324314644036804
4866,Donostia/San Sebastian,POINT (-1.9965396763184866 43.29040886616536),4,-1.9965396763184866,43.29040886616536
4867,Donostia/San Sebastian,POINT (-1.9669866245778245 43.32068228744414),2,-1.9669866245778245,43.32068228744414
4868,Donostia/San Sebastian,POINT (-2.0017138359904845 43.30955143632214),3,-2.0017138359904845,43.30955143632214
4869,Donostia/San Sebastian,POINT (-1.9742393152483688 43.304819459795425),3,-1.9742393152483688,43.304819459795425
4870,Donostia/San Sebastian,POINT (-1.9797495128712643 43.319355098156585),4,-1.9797495128712643,43.319355098156585
4871,Donostia/San Sebastian,POINT (-2.029403101057305 43.31319978532247),2,-2.029403101057305,43.31319978532247
4872,Donostia/San Sebastian,POINT (-2.015556001845259 43.30377654681516),4,-2.015556001845259,43.30377654681516
4873,Donostia/San Sebastian,POINT (-2.0033504840456975 43.31361806940861),4,-2.0033504840456975,43.31361806940861
4874,Donostia/San Sebastian,POINT (-1.9191069578292193 43.31668042711343),1,-1.9191069578292193,43.31668042711343
4875,Donostia/San Sebastian,POINT (-2.0247480994752607 43.31269739420401),2,-2.0247480994752607,43.31269739420401
4876,Donostia/San Sebastian,POINT (-1.9763883282325159 43.30841331525741),2,-1.9763883282325159,43.30841331525741
4877,Donostia/San Sebastian,POINT (-1.9912276541073106 43.31373779692141),4,-1.9912276541073106,43.31373779692141
4878,Donostia/San Sebastian,POINT (-1.984870116001464 43.31217374109968),2,-1.984870116001464,43.31217374109968
4879,Donostia/San Sebastian,POINT (-1.929413818218023 43.32077705238701),1,-1.929413818218023,43.32077705238701
4880,Donostia/San Sebastian,POINT (-1.976336577870849 43.30857068633941),2,-1.976336577870849,43.30857068633941
4881,Donostia/San Sebastian,POINT (-1.9562308091815341 43.323870533820944),3,-1.9562308091815341,43.323870533820944
4882,Donostia/San Sebastian,POINT (-1.9514713371928392 43.31848753286336),1,-1.9514713371928392,43.31848753286336
4883,Donostia/San Sebastian,POINT (-2.0004614377714667 43.31069004972028),3,-2.0004614377714667,43.31069004972028
4884,Donostia/San Sebastian,POINT (-2.0060593996207414 43.30101173462972),2,-2.0060593996207414,43.30101173462972
4885,Donostia/San Sebastian,POINT (-1.9888257720657543 43.323421421547934),2,-1.9888257720657543,43.323421421547934
4886,Donostia/San Sebastian,POINT (-1.95363983370695 43.32325530944383),3,-1.95363983370695,43.32325530944383
4887,Donostia/San Sebastian,POINT (-1.9797682091574142 43.31914751737657),4,-1.9797682091574142,43.31914751737657
4888,Donostia/San Sebastian,POINT (-1.9189535101245125 43.316012483645466),1,-1.9189535101245125,43.316012483645466
4889,Donostia/San Sebastian,POINT (-1.9842957752025638 43.316454499910094),4,-1.9842957752025638,43.316454499910094
4890,Donostia/San Sebastian,POINT (-1.9677694697989305 43.32235720329714),3,-1.9677694697989305,43.32235720329714
4891,Donostia/San Sebastian,POINT (-1.964276576084323 43.29234569385704),4,-1.964276576084323,43.29234569385704
4892,Donostia/San Sebastian,POINT (-1.9668070786461 43.326542913516064),3,-1.9668070786461,43.326542913516064
4893,Donostia/San Sebastian,POINT (-1.9665186627660785 43.31068099531688),1,-1.9665186627660785,43.31068099531688
4894,Donostia/San Sebastian,POINT (-1.997238580011175 43.31075355029787),2,-1.997238580011175,43.31075355029787
4895,Donostia/San Sebastian,POINT (-1.995777236445687 43.29221864060644),4,-1.995777236445687,43.29221864060644
4896,Donostia/San Sebastian,POINT (-1.9798998953410614 43.3139199320373),4,-1.9798998953410614,43.3139199320373
4897,Donostia/San Sebastian,POINT (-1.9371174103661142 43.31420659048796),1,-1.9371174103661142,43.31420659048796
4898,Donostia/San Sebastian,POINT (-1.9545000616356754 43.318831220416335),1,-1.9545000616356754,43.318831220416335
4899,Donostia/San Sebastian,POINT (-1.9326615783213197 43.315126458197085),1,-1.9326615783213197,43.315126458197085
4900,Donostia/San Sebastian,POINT (-1.9420216470585556 43.32288884721016),1,-1.9420216470585556,43.32288884721016
4901,Donostia/San Sebastian,POINT (-1.9509830797744407 43.31758032408832),1,-1.9509830797744407,43.31758032408832
4902,Donostia/San Sebastian,POINT (-1.952378911328882 43.31819671019078),1,-1.952378911328882,43.31819671019078
4903,Donostia/San Sebastian,POINT (-1.9850263000737267 43.31750914144662),4,-1.9850263000737267,43.31750914144662
4904,Donostia/San Sebastian,POINT (-1.974242676273833 43.32320025708188),2,-1.974242676273833,43.32320025708188
4905,Donostia/San Sebastian,POINT (-1.9730304256823656 43.325164876076094),3,-1.9730304256823656,43.325164876076094
4906,Donostia/San Sebastian,POINT (-1.958617317109852 43.31726220497477),2,-1.958617317109852,43.31726220497477
4907,Donostia/San Sebastian,POINT (-1.9805944091823107 43.30962670102174),3,-1.9805944091823107,43.30962670102174
4908,Donostia/San Sebastian,POINT (-1.9816021167698854 43.32168566147953),4,-1.9816021167698854,43.32168566147953
4909,Donostia/San Sebastian,POINT (-1.9827594585081434 43.318753960647484),4,-1.9827594585081434,43.318753960647484
4910,Donostia/San Sebastian,POINT (-1.975518051462117 43.29296427601677),4,-1.975518051462117,43.29296427601677
4911,Donostia/San Sebastian,POINT (-1.9413337786736524 43.31944022653929),1,-1.9413337786736524,43.31944022653929
4912,Donostia/San Sebastian,POINT (-1.9827767283669497 43.31663166338037),4,-1.9827767283669497,43.31663166338037
4913,Donostia/San Sebastian,POINT (-2.0362185141346747 43.312622457052534),2,-2.0362185141346747,43.312622457052534
4914,Donostia/San Sebastian,POINT (-1.9550877550891104 43.294256224022526),1,-1.9550877550891104,43.294256224022526
4915,Donostia/San Sebastian,POINT (-2.023203529352314 43.3162725382467),2,-2.023203529352314,43.3162725382467
4916,Donostia/San Sebastian,POINT (-1.9336644025306737 43.31906725191872),1,-1.9336644025306737,43.31906725191872
4917,Donostia/San Sebastian,POINT (-1.9796790084932026 43.3039915889907),3,-1.9796790084932026,43.3039915889907
4918,Donostia/San Sebastian,POINT (-1.9767804303320546 43.29282821764887),4,-1.9767804303320546,43.29282821764887
4919,Donostia/San Sebastian,POINT (-2.033852710291606 43.270932007179844),4,-2.033852710291606,43.270932007179844
4920,Donostia/San Sebastian,POINT (-1.9845730845595597 43.321414091553464),4,-1.9845730845595597,43.321414091553464
4921,Donostia/San Sebastian,POINT (-1.9683359430256078 43.32021231487332),2,-1.9683359430256078,43.32021231487332
4922,Donostia/San Sebastian,POINT (-1.9752495457663541 43.303499627483134),2,-1.9752495457663541,43.303499627483134
4923,Donostia/San Sebastian,POINT (-1.99955191676613 43.305926802663414),3,-1.99955191676613,43.305926802663414
4924,Donostia/San Sebastian,POINT (-1.9653728995137107 43.29850382216388),2,-1.9653728995137107,43.29850382216388
4925,Donostia/San Sebastian,POINT (-1.9692988924891988 43.32435720796704),4,-1.9692988924891988,43.32435720796704
4926,Donostia/San Sebastian,POINT (-1.9825883902424712 43.32196267983808),4,-1.9825883902424712,43.32196267983808
4927,Donostia/San Sebastian,POINT (-1.9909618671487048 43.301909632617324),4,-1.9909618671487048,43.301909632617324
4928,Donostia/San Sebastian,POINT (-1.9862930124311606 43.32305890539777),3,-1.9862930124311606,43.32305890539777
4929,Donostia/San Sebastian,POINT (-1.9854475303360681 43.32408371649783),2,-1.9854475303360681,43.32408371649783
4930,Donostia/San Sebastian,POINT (-1.9484486764530373 43.31823173414044),2,-1.9484486764530373,43.31823173414044
4931,Donostia/San Sebastian,POINT (-1.9166614248416012 43.311926096473115),1,-1.9166614248416012,43.311926096473115
4932,Donostia/San Sebastian,POINT (-1.9841359831015373 43.318524139140145),4,-1.9841359831015373,43.318524139140145
4933,Donostia/San Sebastian,POINT (-1.9573458134355373 43.32211262378869),3,-1.9573458134355373,43.32211262378869
4934,Donostia/San Sebastian,POINT (-2.0068014932138847 43.31894631754036),4,-2.0068014932138847,43.31894631754036
4935,Donostia/San Sebastian,POINT (-1.9358114991055917 43.316901101874635),1,-1.9358114991055917,43.316901101874635
4936,Donostia/San Sebastian,POINT (-2.015183001070239 43.30667679364705),4,-2.015183001070239,43.30667679364705
4937,Donostia/San Sebastian,POINT (-1.9616233259380784 43.31554483532904),2,-1.9616233259380784,43.31554483532904
4938,Donostia/San Sebastian,POINT (-1.9603669540536948 43.317641655522046),2,-1.9603669540536948,43.317641655522046
4939,Donostia/San Sebastian,POINT (-1.9473270876790687 43.313368856270614),2,-1.9473270876790687,43.313368856270614
4940,Donostia/San Sebastian,POINT (-1.9567528765511462 43.3197880884799),2,-1.9567528765511462,43.3197880884799
4941,Donostia/San Sebastian,POINT (-1.935877881675191 43.32016278512805),1,-1.935877881675191,43.32016278512805
4942,Donostia/San Sebastian,POINT (-2.026432703499503 43.31352405757721),2,-2.026432703499503,43.31352405757721
4943,Donostia/San Sebastian,POINT (-1.971582923951059 43.32405509582964),3,-1.971582923951059,43.32405509582964
4944,Donostia/San Sebastian,POINT (-1.9770308954392186 43.32414511710796),4,-1.9770308954392186,43.32414511710796
4945,Donostia/San Sebastian,POINT (-1.9850690242362365 43.314808385332306),4,-1.9850690242362365,43.314808385332306
4946,Donostia/San Sebastian,POINT (-1.9837519232841492 43.31200941301644),2,-1.9837519232841492,43.31200941301644
4947,Donostia/San Sebastian,POINT (-1.9803827535810405 43.31890972287408),4,-1.9803827535810405,43.31890972287408
4948,Donostia/San Sebastian,POINT (-1.9679706718810932 43.311100235741236),2,-1.9679706718810932,43.311100235741236
4949,Donostia/San Sebastian,POINT (-1.95740465026097 43.31814644285592),2,-1.95740465026097,43.31814644285592
4950,Donostia/San Sebastian,POINT (-1.9867680731968367 43.32282264854758),2,-1.9867680731968367,43.32282264854758
4951,Donostia/San Sebastian,POINT (-1.9544578376188355 43.32257269537677),3,-1.9544578376188355,43.32257269537677
4952,Donostia/San Sebastian,POINT (-1.9724250083124788 43.31726578172157),2,-1.9724250083124788,43.31726578172157
4953,Donostia/San Sebastian,POINT (-2.038743486222037 43.3095563614749),2,-2.038743486222037,43.3095563614749
4954,Donostia/San Sebastian,POINT (-1.9861105096146787 43.32408746428146),2,-1.9861105096146787,43.32408746428146
4955,Donostia/San Sebastian,POINT (-1.9693004666234988 43.32680687202105),3,-1.9693004666234988,43.32680687202105
4956,Donostia/San Sebastian,POINT (-2.031108832944574 43.27165551803193),4,-2.031108832944574,43.27165551803193
4957,Donostia/San Sebastian,POINT (-1.9844108221729653 43.32292386099712),2,-1.9844108221729653,43.32292386099712
4958,Donostia/San Sebastian,POINT (-1.9660380566098972 43.29336920937535),4,-1.9660380566098972,43.29336920937535
4959,Donostia/San Sebastian,POINT (-1.9844231385822984 43.317395108433224),4,-1.9844231385822984,43.317395108433224
4960,Donostia/San Sebastian,POINT (-1.9298621382749928 43.319201556707945),1,-1.9298621382749928,43.319201556707945
4961,Donostia/San Sebastian,POINT (-1.9811957107568123 43.32075896247572),4,-1.9811957107568123,43.32075896247572
4962,Donostia/San Sebastian,POINT (-1.9805362171582377 43.317651211884574),4,-1.9805362171582377,43.317651211884574
4963,Donostia/San Sebastian,POINT (-1.9892815969822986 43.314205725233855),4,-1.9892815969822986,43.314205725233855
4964,Donostia/San Sebastian,POINT (-1.9646703656863296 43.29380822248579),4,-1.9646703656863296,43.29380822248579
4965,Donostia/San Sebastian,POINT (-2.033634110662399 43.27022147846367),4,-2.033634110662399,43.27022147846367
4966,Donostia/San Sebastian,POINT (-2.038760133922487 43.311456066883615),2,-2.038760133922487,43.311456066883615
4967,Donostia/San Sebastian,POINT (-1.9885864488821055 43.31183606270988),4,-1.9885864488821055,43.31183606270988
4968,Donostia/San Sebastian,POINT (-1.96951725595215 43.324275376380164),4,-1.96951725595215,43.324275376380164
4969,Donostia/San Sebastian,POINT (-1.999738546492353 43.295364075983116),4,-1.999738546492353,43.295364075983116
4970,Donostia/San Sebastian,POINT (-1.9294385248890618 43.31845055071253),1,-1.9294385248890618,43.31845055071253
4971,Donostia/San Sebastian,POINT (-2.029921943102324 43.31586010691257),2,-2.029921943102324,43.31586010691257
4972,Donostia/San Sebastian,POINT (-1.9584871179712064 43.31691731870674),2,-1.9584871179712064,43.31691731870674
4973,Donostia/San Sebastian,POINT (-1.9947796372443747 43.308225465987206),2,-1.9947796372443747,43.308225465987206
4974,Donostia/San Sebastian,POINT (-1.9669760961310467 43.32234788769067),3,-1.9669760961310467,43.32234788769067
4975,Donostia/San Sebastian,POINT (-1.9660416711349686 43.31067199933054),1,-1.9660416711349686,43.31067199933054
4976,Donostia/San Sebastian,POINT (-1.9861400347753495 43.316085350660316),4,-1.9861400347753495,43.316085350660316
4977,Donostia/San Sebastian,POINT (-1.9791772469729905 43.29996914006183),3,-1.9791772469729905,43.29996914006183
4978,Donostia/San Sebastian,POINT (-1.9193323201162789 43.31906974625059),1,-1.9193323201162789,43.31906974625059
4979,Donostia/San Sebastian,POINT (-1.9398466180101461 43.31618944892357),1,-1.9398466180101461,43.31618944892357
4980,Donostia/San Sebastian,POINT (-1.98009510877134 43.31801423687539),4,-1.98009510877134,43.31801423687539
4981,Donostia/San Sebastian,POINT (-1.9582475647585684 43.31746894694769),2,-1.9582475647585684,43.31746894694769
4982,Donostia/San Sebastian,POINT (-1.9658204354390367 43.32397967793967),3,-1.9658204354390367,43.32397967793967
4983,Donostia/San Sebastian,POINT (-1.9317270338127246 43.32002204252861),1,-1.9317270338127246,43.32002204252861
4984,Donostia/San Sebastian,POINT (-2.0063005368177294 43.31955794218045),4,-2.0063005368177294,43.31955794218045
4985,Donostia/San Sebastian,POINT (-1.9850844544465458 43.323844478104995),2,-1.9850844544465458,43.323844478104995
4986,Donostia/San Sebastian,POINT (-1.9292671973175914 43.31634269360589),1,-1.9292671973175914,43.31634269360589
4987,Donostia/San Sebastian,POINT (-1.9577954506873223 43.313928751240496),2,-1.9577954506873223,43.313928751240496
4988,Eibar,POINT (-2.4647340589132045 43.185446791772904),1,-2.4647340589132045,43.185446791772904
4989,Eibar,POINT (-2.4743996962988866 43.1852387506342),2,-2.4743996962988866,43.1852387506342
4990,Eibar,POINT (-2.4804824227806854 43.18551221267929),2,-2.4804824227806854,43.18551221267929
4991,Eibar,POINT (-2.4837493629391836 43.18099619152607),3,-2.4837493629391836,43.18099619152607
4992,Eibar,POINT (-2.474954314543435 43.18296565172368),4,-2.474954314543435,43.18296565172368
4993,Eibar,POINT (-2.472254157849606 43.181986560570756),4,-2.472254157849606,43.181986560570756
4994,Eibar,POINT (-2.4740705635404048 43.18369752135746),4,-2.4740705635404048,43.18369752135746
4995,Eibar,POINT (-2.474067554632711 43.18486593774611),3,-2.474067554632711,43.18486593774611
4996,Eibar,POINT (-2.480396068178219 43.18466519496803),2,-2.480396068178219,43.18466519496803
4997,Eibar,POINT (-2.4715393862956416 43.182919272135116),3,-2.4715393862956416,43.182919272135116
4998,Eibar,POINT (-2.4724135057603713 43.18146348893147),1,-2.4724135057603713,43.18146348893147
4999,Eibar,POINT (-2.4700438258078843 43.18680298608758),3,-2.4700438258078843,43.18680298608758
5000,Eibar,POINT (-2.481738272461142 43.18633504236792),2,-2.481738272461142,43.18633504236792
5001,Eibar,POINT (-2.4759874750010407 43.1854939618142),2,-2.4759874750010407,43.1854939618142
5002,Eibar,POINT (-2.463887560421708 43.18578706158085),1,-2.463887560421708,43.18578706158085
5003,Eibar,POINT (-2.4571171785299786 43.18637705330572),1,-2.4571171785299786,43.18637705330572
5004,Eibar,POINT (-2.4824774855570113 43.1840334801753),1,-2.4824774855570113,43.1840334801753
5005,Eibar,POINT (-2.470363639373627 43.1842791762173),2,-2.470363639373627,43.1842791762173
5006,Eibar,POINT (-2.4710547792369493 43.1834385865278),3,-2.4710547792369493,43.1834385865278
5007,Eibar,POINT (-2.4715645304505744 43.18557458127943),4,-2.4715645304505744,43.18557458127943
5008,Eibar,POINT (-2.4574633063952205 43.18641708624964),1,-2.4574633063952205,43.18641708624964
5009,Eibar,POINT (-2.4728993064420286 43.18476850595118),4,-2.4728993064420286,43.18476850595118
5010,Eibar,POINT (-2.486366786804378 43.181192022881),1,-2.486366786804378,43.181192022881
5011,Eibar,POINT (-2.4701295797133134 43.18553253073706),4,-2.4701295797133134,43.18553253073706
5012,Eibar,POINT (-2.473713157868276 43.18372804142911),4,-2.473713157868276,43.18372804142911
5013,Eibar,POINT (-2.4646394000862064 43.186219378957176),2,-2.4646394000862064,43.186219378957176
5014,Eibar,POINT (-2.4733089958988823 43.18331680261529),4,-2.4733089958988823,43.18331680261529
5015,Eibar,POINT (-2.4712541865418736 43.188896844462306),2,-2.4712541865418736,43.188896844462306
5016,Eibar,POINT (-2.4595297741653095 43.18859952901516),1,-2.4595297741653095,43.18859952901516
5017,Eibar,POINT (-2.456925775590964 43.189383569381114),1,-2.456925775590964,43.189383569381114
5018,Eibar,POINT (-2.4690899846457794 43.18555534657584),4,-2.4690899846457794,43.18555534657584
5019,Eibar,POINT (-2.4666345606756384 43.185530345761656),4,-2.4666345606756384,43.185530345761656
5020,Eibar,POINT (-2.4725207278130994 43.18140545536094),1,-2.4725207278130994,43.18140545536094
5021,Eibar,POINT (-2.47381111037682 43.18493796684641),3,-2.47381111037682,43.18493796684641
5022,Eibar,POINT (-2.467912599268166 43.18749737629032),2,-2.467912599268166,43.18749737629032
5023,Eibar,POINT (-2.4768149535521706 43.18593190761749),2,-2.4768149535521706,43.18593190761749
5024,Eibar,POINT (-2.4826260664366875 43.18448663133522),1,-2.4826260664366875,43.18448663133522
5025,Eibar,POINT (-2.4744320242701616 43.18433944346453),4,-2.4744320242701616,43.18433944346453
5026,Eibar,POINT (-2.4785639054063147 43.18491166365503),4,-2.4785639054063147,43.18491166365503
5027,Eibar,POINT (-2.4662609020398416 43.18655244067435),2,-2.4662609020398416,43.18655244067435
